LAUS_CODE,STATE_FIPS,COUNTY_FIPS,COUNTY,MONTH,RATE
CN483190,48,319,"Mason County, TX",Aug-10(p),5.1
CN483210,48,321,"Matagorda County, TX",Aug-10(p),12.1
CN483230,48,323,"Maverick County, TX",Aug-10(p),13.8
CN483250,48,325,"Medina County, TX",Aug-10(p),7.7
CN483270,48,327,"Menard County, TX",Aug-10(p),7.5
CN483290,48,329,"Midland County, TX",Aug-10(p),5.6
CN483310,48,331,"Milam County, TX",Aug-10(p),10.9
CN483330,48,333,"Mills County, TX",Aug-10(p),6.2
CN483350,48,335,"Mitchell County, TX",Aug-10(p),9.3
CN483370,48,337,"Montague County, TX",Aug-10(p),7.0
PA481800,48,339,"Montgomery County, TX",Aug-10(p),7.7
CN483410,48,341,"Moore County, TX",Aug-10(p),5.0
CN483430,48,343,"Morris County, TX",Aug-10(p),13.3
CN483450,48,345,"Motley County, TX",Aug-10(p),5.6
CN483470,48,347,"Nacogdoches County, TX",Aug-10(p),7.2
CN483490,48,349,"Navarro County, TX",Aug-10(p),9.4
CN483510,48,351,"Newton County, TX",Aug-10(p),12.9
CN483530,48,353,"Nolan County, TX",Aug-10(p),6.9
CN483550,48,355,"Nueces County, TX",Aug-10(p),7.9
CN483570,48,357,"Ochiltree County, TX",Aug-10(p),5.5
CN483590,48,359,"Oldham County, TX",Aug-10(p),6.9
PA480250,48,361,"Orange County, TX",Aug-10(p),11.0
CN483630,48,363,"Palo Pinto County, TX",Aug-10(p),8.1
CN483650,48,365,"Panola County, TX",Aug-10(p),7.3
CN483670,48,367,"Parker County, TX",Aug-10(p),7.7
CN483690,48,369,"Parmer County, TX",Aug-10(p),4.8
CN483710,48,371,"Pecos County, TX",Aug-10(p),7.7
CN483730,48,373,"Polk County, TX",Aug-10(p),9.9
CN483750,48,375,"Potter County, TX",Aug-10(p),6.6
CN483770,48,377,"Presidio County, TX",Aug-10(p),18.1
CN483790,48,379,"Rains County, TX",Aug-10(p),9.5
CN483810,48,381,"Randall County, TX",Aug-10(p),5.0
CN483830,48,383,"Reagan County, TX",Aug-10(p),5.6
CN483850,48,385,"Real County, TX",Aug-10(p),5.4
CN483870,48,387,"Red River County, TX",Aug-10(p),11.2
CN483890,48,389,"Reeves County, TX",Aug-10(p),11.2
CN483910,48,391,"Refugio County, TX",Aug-10(p),7.0
CN483930,48,393,"Roberts County, TX",Aug-10(p),4.2
CN483950,48,395,"Robertson County, TX",Aug-10(p),9.2
CN483970,48,397,"Rockwall County, TX",Aug-10(p),7.6
CN483990,48,399,"Runnels County, TX",Aug-10(p),10.4
CN484010,48,401,"Rusk County, TX",Aug-10(p),7.9
CN484030,48,403,"Sabine County, TX",Aug-10(p),15.6
CN484050,48,405,"San Augustine County, TX",Aug-10(p),11.5
CN484070,48,407,"San Jacinto County, TX",Aug-10(p),10.5
PA480450,48,409,"San Patricio County, TX",Aug-10(p),10.2
CN484110,48,411,"San Saba County, TX",Aug-10(p),8.6
CN484130,48,413,"Schleicher County, TX",Aug-10(p),8.3
CN484150,48,415,"Scurry County, TX",Aug-10(p),6.8
CN484170,48,417,"Shackelford County, TX",Aug-10(p),5.1
CN484190,48,419,"Shelby County, TX",Aug-10(p),8.5
CN484210,48,421,"Sherman County, TX",Aug-10(p),5.7
CN484230,48,423,"Smith County, TX",Aug-10(p),7.8
CN484250,48,425,"Somervell County, TX",Aug-10(p),8.1
CN484270,48,427,"Starr County, TX",Aug-10(p),17.3
CN484290,48,429,"Stephens County, TX",Aug-10(p),7.0
CN484310,48,431,"Sterling County, TX",Aug-10(p),4.3
CN484330,48,433,"Stonewall County, TX",Aug-10(p),5.1
CN484350,48,435,"Sutton County, TX",Aug-10(p),5.4
CN484370,48,437,"Swisher County, TX",Aug-10(p),6.3
CN484390,48,439,"Tarrant County, TX",Aug-10(p),8.4
CN484410,48,441,"Taylor County, TX",Aug-10(p),6.6
CN484430,48,443,"Terrell County, TX",Aug-10(p),10.6
CN484450,48,445,"Terry County, TX",Aug-10(p),7.4
CN484470,48,447,"Throckmorton County, TX",Aug-10(p),5.5
CN484490,48,449,"Titus County, TX",Aug-10(p),8.3
CN484510,48,451,"Tom Green County, TX",Aug-10(p),6.6
CN484530,48,453,"Travis County, TX",Aug-10(p),7.0
CN484550,48,455,"Trinity County, TX",Aug-10(p),8.7
CN484570,48,457,"Tyler County, TX",Aug-10(p),10.7
CN484590,48,459,"Upshur County, TX",Aug-10(p),7.8
CN484610,48,461,"Upton County, TX",Aug-10(p),4.9
CN484630,48,463,"Uvalde County, TX",Aug-10(p),9.8
CN484650,48,465,"Val Verde County, TX",Aug-10(p),9.1
CN484670,48,467,"Van Zandt County, TX",Aug-10(p),7.6
PA481400,48,469,"Victoria County, TX",Aug-10(p),7.5
CN484710,48,471,"Walker County, TX",Aug-10(p),8.0
CN484730,48,473,"Waller County, TX",Aug-10(p),9.6
CN484750,48,475,"Ward County, TX",Aug-10(p),8.3
CN484770,48,477,"Washington County, TX",Aug-10(p),6.5
PS480870,48,479,"Webb County, TX",Aug-10(p),9.0
CN484810,48,481,"Wharton County, TX",Aug-10(p),8.9
CN484830,48,483,"Wheeler County, TX",Aug-10(p),4.4
CN484850,48,485,"Wichita County, TX",Aug-10(p),8.4
CN484870,48,487,"Wilbarger County, TX",Aug-10(p),7.0
CN484890,48,489,"Willacy County, TX",Aug-10(p),14.0
PA483150,48,491,"Williamson County, TX",Aug-10(p),7.4
CN484930,48,493,"Wilson County, TX",Aug-10(p),7.9
CN484950,48,495,"Winkler County, TX",Aug-10(p),7.6
CN484970,48,497,"Wise County, TX",Aug-10(p),8.4
CN484990,48,499,"Wood County, TX",Aug-10(p),8.3
CN485010,48,501,"Yoakum County, TX",Aug-10(p),6.5
CN485030,48,503,"Young County, TX",Aug-10(p),6.8
CN485050,48,505,"Zapata County, TX",Aug-10(p),11.3
CN485070,48,507,"Zavala County, TX",Aug-10(p),18.7
CN490010,49,001,"Beaver County, UT",Aug-10(p),8.5
CN490030,49,003,"Box Elder County, UT",Aug-10(p),9.1
PA490400,49,005,"Cache County, UT",Aug-10(p),6.2
CN490070,49,007,"Carbon County, UT",Aug-10(p),8.3
CN490090,49,009,"Daggett County, UT",Aug-10(p),4.7
PS490100,49,011,"Davis County, UT",Aug-10(p),7.2
CN490130,49,013,"Duchesne County, UT",Aug-10(p),7.5
CN490150,49,015,"Emery County, UT",Aug-10(p),8.0
CN490170,49,017,"Garfield County, UT",Aug-10(p),6.5
CN490190,49,019,"Grand County, UT",Aug-10(p),7.4
CN490210,49,021,"Iron County, UT",Aug-10(p),9.7
CN490230,49,023,"Juab County, UT",Aug-10(p),9.5
CN490250,49,025,"Kane County, UT",Aug-10(p),6.2
CN490270,49,027,"Millard County, UT",Aug-10(p),6.1
CN490290,49,029,"Morgan County, UT",Aug-10(p),7.2
CN490310,49,031,"Piute County, UT",Aug-10(p),6.7
CN490330,49,033,"Rich County, UT",Aug-10(p),4.6
CN490350,49,035,"Salt Lake County, UT",Aug-10(p),7.5
CN490370,49,037,"San Juan County, UT",Aug-10(p),12.1
CN490390,49,039,"Sanpete County, UT",Aug-10(p),9.9
CN490410,49,041,"Sevier County, UT",Aug-10(p),7.8
CN490430,49,043,"Summit County, UT",Aug-10(p),6.8
CN490450,49,045,"Tooele County, UT",Aug-10(p),8.2
CN490470,49,047,"Uintah County, UT",Aug-10(p),7.3
CN490490,49,049,"Utah County, UT",Aug-10(p),8.0
CN490510,49,051,"Wasatch County, UT",Aug-10(p),8.8
CN490530,49,053,"Washington County, UT",Aug-10(p),9.7
CN490550,49,055,"Wayne County, UT",Aug-10(p),6.9
CN490570,49,057,"Weber County, UT",Aug-10(p),8.6
CN500010,50,001,"Addison County, VT",Aug-10(p),5.4
CN500030,50,003,"Bennington County, VT",Aug-10(p),6.2
CN500050,50,005,"Caledonia County, VT",Aug-10(p),6.2
PA500100,50,007,"Chittenden County, VT",Aug-10(p),4.8
CN500090,50,009,"Essex County, VT",Aug-10(p),6.9
CN500110,50,011,"Franklin County, VT",Aug-10(p),5.6
CN500130,50,013,"Grand Isle County, VT",Aug-10(p),5.5
CN500150,50,015,"Lamoille County, VT",Aug-10(p),5.6
CN500170,50,017,"Orange County, VT",Aug-10(p),5.2
CN500190,50,019,"Orleans County, VT",Aug-10(p),7.3
PA500200,50,021,"Rutland County, VT",Aug-10(p),6.6
PA500300,50,023,"Washington County, VT",Aug-10(p),5.2
CN500250,50,025,"Windham County, VT",Aug-10(p),5.8
PA500400,50,027,"Windsor County, VT",Aug-10(p),4.9
CN510010,51,001,"Accomack County, VA",Aug-10(p),6.7
PA510970,51,003,"Albemarle County, VA",Aug-10(p),5.4
CN510050,51,005,"Alleghany County, VA",Aug-10(p),9.3
CN510070,51,007,"Amelia County, VA",Aug-10(p),7.5
CN510090,51,009,"Amherst County, VA",Aug-10(p),8.2
CN510110,51,011,"Appomattox County, VA",Aug-10(p),8.2
PS510100,51,013,"Arlington County, VA",Aug-10(p),4.1
PA510900,51,015,"Augusta County, VA",Aug-10(p),6.6
CN510170,51,017,"Bath County, VA",Aug-10(p),5.8
CN510190,51,019,"Bedford County, VA",Aug-10(p),7.0
CN510210,51,021,"Bland County, VA",Aug-10(p),6.8
CN510230,51,023,"Botetourt County, VA",Aug-10(p),6.4
CN510250,51,025,"Brunswick County, VA",Aug-10(p),11.9
CN510270,51,027,"Buchanan County, VA",Aug-10(p),9.2
CN510290,51,029,"Buckingham County, VA",Aug-10(p),9.8
PA510800,51,031,"Campbell County, VA",Aug-10(p),7.4
CN510330,51,033,"Caroline County, VA",Aug-10(p),8.5
CN510350,51,035,"Carroll County, VA",Aug-10(p),11.4
CN510360,51,036,"Charles City County, VA",Aug-10(p),9.9
CN510370,51,037,"Charlotte County, VA",Aug-10(p),9.6
PA510750,51,041,"Chesterfield County, VA",Aug-10(p),6.9
CN510430,51,043,"Clarke County, VA",Aug-10(p),5.4
CN510450,51,045,"Craig County, VA",Aug-10(p),7.4
CN510470,51,047,"Culpeper County, VA",Aug-10(p),8.1
CN510490,51,049,"Cumberland County, VA",Aug-10(p),8.1
CN510510,51,051,"Dickenson County, VA",Aug-10(p),9.0
CN510530,51,053,"Dinwiddie County, VA",Aug-10(p),7.4
CN510570,51,057,"Essex County, VA",Aug-10(p),9.0
PA510950,51,059,"Fairfax County, VA",Aug-10(p),4.9
CN510610,51,061,"Fauquier County, VA",Aug-10(p),5.4
CN510630,51,063,"Floyd County, VA",Aug-10(p),7.6
CN510650,51,065,"Fluvanna County, VA",Aug-10(p),5.8
CN510670,51,067,"Franklin County, VA",Aug-10(p),7.6
CN510690,51,069,"Frederick County, VA",Aug-10(p),7.0
CN510710,51,071,"Giles County, VA",Aug-10(p),9.5
CN510730,51,073,"Gloucester County, VA",Aug-10(p),5.5
CN510750,51,075,"Goochland County, VA",Aug-10(p),6.4
CN510770,51,077,"Grayson County, VA",Aug-10(p),11.3
CN510790,51,079,"Greene County, VA",Aug-10(p),6.1
CN510810,51,081,"Greensville County, VA",Aug-10(p),9.3
CN510830,51,083,"Halifax County, VA",Aug-10(p),13.1
PA510960,51,085,"Hanover County, VA",Aug-10(p),6.5
PA510700,51,087,"Henrico County, VA",Aug-10(p),7.1
PA510450,51,089,"Henry County, VA",Aug-10(p),14.0
CN510910,51,091,"Highland County, VA",Aug-10(p),7.3
CN510930,51,093,"Isle of Wight County, VA",Aug-10(p),7.2
CN510950,51,095,"James City County, VA",Aug-10(p),5.0
CN510970,51,097,"King and Queen County, VA",Aug-10(p),8.2
CN510990,51,099,"King George County, VA",Aug-10(p),8.1
CN511010,51,101,"King William County, VA",Aug-10(p),6.9
CN511030,51,103,"Lancaster County, VA",Aug-10(p),8.2
CN511050,51,105,"Lee County, VA",Aug-10(p),7.7
PA510850,51,107,"Loudoun County, VA",Aug-10(p),4.7
CN511090,51,109,"Louisa County, VA",Aug-10(p),7.9
CN511110,51,111,"Lunenburg County, VA",Aug-10(p),11.0
CN511130,51,113,"Madison County, VA",Aug-10(p),6.4
CN511150,51,115,"Mathews County, VA",Aug-10(p),5.4
CN511170,51,117,"Mecklenburg County, VA",Aug-10(p),11.9
CN511190,51,119,"Middlesex County, VA",Aug-10(p),6.9
PA510600,51,121,"Montgomery County, VA",Aug-10(p),7.0
CN511250,51,125,"Nelson County, VA",Aug-10(p),5.7
CN511270,51,127,"New Kent County, VA",Aug-10(p),7.4
CN511310,51,131,"Northampton County, VA",Aug-10(p),8.0
CN511330,51,133,"Northumberland County, VA",Aug-10(p),7.5
CN511350,51,135,"Nottoway County, VA",Aug-10(p),8.4
CN511370,51,137,"Orange County, VA",Aug-10(p),7.8
CN511390,51,139,"Page County, VA",Aug-10(p),10.8
CN511410,51,141,"Patrick County, VA",Aug-10(p),11.4
PA510500,51,143,"Pittsylvania County, VA",Aug-10(p),11.3
CN511450,51,145,"Powhatan County, VA",Aug-10(p),6.3
CN511470,51,147,"Prince Edward County, VA",Aug-10(p),10.4
CN511490,51,149,"Prince George County, VA",Aug-10(p),7.4
CN511530,51,153,"Prince William County, VA",Aug-10(p),5.6
CN511550,51,155,"Pulaski County, VA",Aug-10(p),9.3
CN511570,51,157,"Rappahannock County, VA",Aug-10(p),5.8
CN511590,51,159,"Richmond County, VA",Aug-10(p),8.2
PA510350,51,161,"Roanoke County, VA",Aug-10(p),6.3
CN511630,51,163,"Rockbridge County, VA",Aug-10(p),7.6
PA510650,51,165,"Rockingham County, VA",Aug-10(p),6.1
CN511670,51,167,"Russell County, VA",Aug-10(p),11.4
CN511690,51,169,"Scott County, VA",Aug-10(p),9.8
CN511710,51,171,"Shenandoah County, VA",Aug-10(p),8.2
CN511730,51,173,"Smyth County, VA",Aug-10(p),11.4
CN511750,51,175,"Southampton County, VA",Aug-10(p),11.2
CN511770,51,177,"Spotsylvania County, VA",Aug-10(p),5.7
CN511790,51,179,"Stafford County, VA",Aug-10(p),5.5
CN511810,51,181,"Surry County, VA",Aug-10(p),7.8
CN511830,51,183,"Sussex County, VA",Aug-10(p),10.3
PA510980,51,185,"Tazewell County, VA",Aug-10(p),7.6
CN511870,51,187,"Warren County, VA",Aug-10(p),6.7
CN511910,51,191,"Washington County, VA",Aug-10(p),9.9
CN511930,51,193,"Westmoreland County, VA",Aug-10(p),7.9
CN511950,51,195,"Wise County, VA",Aug-10(p),7.7
CN511970,51,197,"Wythe County, VA",Aug-10(p),9.6
CN511990,51,199,"York County, VA",Aug-10(p),5.5
PS510050,51,510,"Alexandria city, VA",Aug-10(p),5.0
CN515150,51,515,"Bedford city, VA",Aug-10(p),10.8
CN515200,51,520,"Bristol city, VA",Aug-10(p),11.2
CN515300,51,530,"Buena Vista city, VA",Aug-10(p),9.8
CN515400,51,540,"Charlottesville city, VA",Aug-10(p),7.5
PA510270,51,550,"Chesapeake city, VA",Aug-10(p),7.1
CN515700,51,570,"Colonial Heights city, VA",Aug-10(p),8.5
CN515800,51,580,"Covington city, VA",Aug-10(p),11.5
CN515900,51,590,"Danville city, VA",Aug-10(p),14.0
CN515950,51,595,"Emporia city, VA",Aug-10(p),13.9
CN516000,51,600,"Fairfax city, VA",Aug-10(p),5.9
CN516100,51,610,"Falls Church city, VA",Aug-10(p),6.6
CN516200,51,620,"Franklin city, VA",Aug-10(p),14.2
CN516300,51,630,"Fredericksburg city, VA",Aug-10(p),9.0
CN516400,51,640,"Galax city, VA",Aug-10(p),10.8
PA510100,51,650,"Hampton city, VA",Aug-10(p),8.5
CN516600,51,660,"Harrisonburg city, VA",Aug-10(p),7.4
CN516700,51,670,"Hopewell city, VA",Aug-10(p),11.1
CN516780,51,678,"Lexington city, VA",Aug-10(p),12.1
PA510550,51,680,"Lynchburg city, VA",Aug-10(p),9.2
CN516830,51,683,"Manassas city, VA",Aug-10(p),7.4
CN516850,51,685,"Manassas Park city, VA",Aug-10(p),5.8
CN516900,51,690,"Martinsville city, VA",Aug-10(p),20.3
PA510050,51,700,"Newport News city, VA",Aug-10(p),7.8
PA510150,51,710,"Norfolk city, VA",Aug-10(p),9.7
CN517200,51,720,"Norton city, VA",Aug-10(p),7.5
CN517300,51,730,"Petersburg city, VA",Aug-10(p),13.0
CN517350,51,735,"Poquoson city, VA",Aug-10(p),5.5
PS510600,51,740,"Portsmouth city, VA",Aug-10(p),9.2
CN517500,51,750,"Radford city, VA",Aug-10(p),10.0
PA510300,51,760,"Richmond city, VA",Aug-10(p),10.9
PA510400,51,770,"Roanoke city, VA",Aug-10(p),9.2
CN517750,51,775,"Salem city, VA",Aug-10(p),7.5
CN517900,51,790,"Staunton city, VA",Aug-10(p),7.6
CN518000,51,800,"Suffolk city, VA",Aug-10(p),8.3
PA510250,51,810,"Virginia Beach city, VA",Aug-10(p),6.3
CN518200,51,820,"Waynesboro city, VA",Aug-10(p),8.9
CN518300,51,830,"Williamsburg city, VA",Aug-10(p),14.2
CN518400,51,840,"Winchester city, VA",Aug-10(p),7.8
CN530010,53,001,"Adams County, WA",Aug-10(p),7.3
CN530030,53,003,"Asotin County, WA",Aug-10(p),7.9
PA530400,53,005,"Benton County, WA",Aug-10(p),6.3
CN530070,53,007,"Chelan County, WA",Aug-10(p),7.6
PA530800,53,009,"Clallam County, WA",Aug-10(p),9.6
CN530110,53,011,"Clark County, WA",Aug-10(p),13.1
CN530130,53,013,"Columbia County, WA",Aug-10(p),9.5
PA530450,53,015,"Cowlitz County, WA",Aug-10(p),11.9
CN530170,53,017,"Douglas County, WA",Aug-10(p),7.4
CN530190,53,019,"Ferry County, WA",Aug-10(p),12.7
CN530210,53,021,"Franklin County, WA",Aug-10(p),6.9
CN530230,53,023,"Garfield County, WA",Aug-10(p),5.6
CN530250,53,025,"Grant County, WA",Aug-10(p),8.5
PA530500,53,027,"Grays Harbor County, WA",Aug-10(p),12.0
CN530290,53,029,"Island County, WA",Aug-10(p),8.5
CN530310,53,031,"Jefferson County, WA",Aug-10(p),8.7
PS530250,53,033,"King County, WA",Aug-10(p),8.0
PS530100,53,035,"Kitsap County, WA",Aug-10(p),7.3
CN530370,53,037,"Kittitas County, WA",Aug-10(p),8.8
CN530390,53,039,"Klickitat County, WA",Aug-10(p),9.3
PA530750,53,041,"Lewis County, WA",Aug-10(p),12.3
CN530430,53,043,"Lincoln County, WA",Aug-10(p),7.1
CN530450,53,045,"Mason County, WA",Aug-10(p),10.5
CN530470,53,047,"Okanogan County, WA",Aug-10(p),8.7
CN530490,53,049,"Pacific County, WA",Aug-10(p),10.5
CN530510,53,051,"Pend Oreille County, WA",Aug-10(p),11.1
PS530160,53,053,"Pierce County, WA",Aug-10(p),9.2
CN530550,53,055,"San Juan County, WA",Aug-10(p),5.3
PA530550,53,057,"Skagit County, WA",Aug-10(p),9.3
CN530590,53,059,"Skamania County, WA",Aug-10(p),10.9
PS530300,53,061,"Snohomish County, WA",Aug-10(p),9.3
PS530120,53,063,"Spokane County, WA",Aug-10(p),8.7
CN530650,53,065,"Stevens County, WA",Aug-10(p),10.7
PS530180,53,067,"Thurston County, WA",Aug-10(p),7.5
CN530690,53,069,"Wahkiakum County, WA",Aug-10(p),12.6
CN530710,53,071,"Walla Walla County, WA",Aug-10(p),6.8
PA530650,53,073,"Whatcom County, WA",Aug-10(p),8.0
CN530750,53,075,"Whitman County, WA",Aug-10(p),6.7
PS530170,53,077,"Yakima County, WA",Aug-10(p),8.9
CN540010,54,001,"Barbour County, WV",Aug-10(p),9.7
CN540030,54,003,"Berkeley County, WV",Aug-10(p),9.1
CN540050,54,005,"Boone County, WV",Aug-10(p),8.1
CN540070,54,007,"Braxton County, WV",Aug-10(p),9.4
CN540090,54,009,"Brooke County, WV",Aug-10(p),12.2
CN540110,54,011,"Cabell County, WV",Aug-10(p),8.4
CN540130,54,013,"Calhoun County, WV",Aug-10(p),12.4
CN540150,54,015,"Clay County, WV",Aug-10(p),15.1
CN540170,54,017,"Doddridge County, WV",Aug-10(p),7.8
PA540650,54,019,"Fayette County, WV",Aug-10(p),9.0
CN540210,54,021,"Gilmer County, WV",Aug-10(p),7.4
CN540230,54,023,"Grant County, WV",Aug-10(p),12.3
CN540250,54,025,"Greenbrier County, WV",Aug-10(p),8.3
CN540270,54,027,"Hampshire County, WV",Aug-10(p),9.0
CN540290,54,029,"Hancock County, WV",Aug-10(p),13.2
CN540310,54,031,"Hardy County, WV",Aug-10(p),9.6
PA540150,54,033,"Harrison County, WV",Aug-10(p),7.8
CN540350,54,035,"Jackson County, WV",Aug-10(p),12.0
CN540370,54,037,"Jefferson County, WV",Aug-10(p),6.9
CN540390,54,039,"Kanawha County, WV",Aug-10(p),7.8
CN540410,54,041,"Lewis County, WV",Aug-10(p),7.7
CN540430,54,043,"Lincoln County, WV",Aug-10(p),10.7
PA540700,54,045,"Logan County, WV",Aug-10(p),10.1
PA540350,54,047,"McDowell County, WV",Aug-10(p),13.1
PA540300,54,049,"Marion County, WV",Aug-10(p),7.5
CN540510,54,051,"Marshall County, WV",Aug-10(p),10.2
CN540530,54,053,"Mason County, WV",Aug-10(p),14.0
PA540400,54,055,"Mercer County, WV",Aug-10(p),8.2
CN540570,54,057,"Mineral County, WV",Aug-10(p),8.7
CN540590,54,059,"Mingo County, WV",Aug-10(p),11.1
PA540450,54,061,"Monongalia County, WV",Aug-10(p),5.7
CN540630,54,063,"Monroe County, WV",Aug-10(p),6.9
CN540650,54,065,"Morgan County, WV",Aug-10(p),9.1
CN540670,54,067,"Nicholas County, WV",Aug-10(p),10.0
PA540500,54,069,"Ohio County, WV",Aug-10(p),9.2
CN540710,54,071,"Pendleton County, WV",Aug-10(p),7.2
CN540730,54,073,"Pleasants County, WV",Aug-10(p),10.3
CN540750,54,075,"Pocahontas County, WV",Aug-10(p),11.0
CN540770,54,077,"Preston County, WV",Aug-10(p),7.5
CN540790,54,079,"Putnam County, WV",Aug-10(p),7.4
PA540550,54,081,"Raleigh County, WV",Aug-10(p),8.4
CN540830,54,083,"Randolph County, WV",Aug-10(p),9.9
CN540850,54,085,"Ritchie County, WV",Aug-10(p),9.3
CN540870,54,087,"Roane County, WV",Aug-10(p),12.9
CN540890,54,089,"Summers County, WV",Aug-10(p),9.4
CN540910,54,091,"Taylor County, WV",Aug-10(p),8.0
CN540930,54,093,"Tucker County, WV",Aug-10(p),13.0
CN540950,54,095,"Tyler County, WV",Aug-10(p),11.1
CN540970,54,097,"Upshur County, WV",Aug-10(p),8.7
CN540990,54,099,"Wayne County, WV",Aug-10(p),9.9
CN541010,54,101,"Webster County, WV",Aug-10(p),11.2
CN541030,54,103,"Wetzel County, WV",Aug-10(p),12.8
CN541050,54,105,"Wirt County, WV",Aug-10(p),10.8
PA540600,54,107,"Wood County, WV",Aug-10(p),9.6
CN541090,54,109,"Wyoming County, WV",Aug-10(p),11.5
CN550010,55,001,"Adams County, WI",Aug-10(p),9.2
CN550030,55,003,"Ashland County, WI",Aug-10(p),8.9
CN550050,55,005,"Barron County, WI",Aug-10(p),7.2
CN550070,55,007,"Bayfield County, WI",Aug-10(p),8.1
CN550090,55,009,"Brown County, WI",Aug-10(p),7.0
CN550110,55,011,"Buffalo County, WI",Aug-10(p),5.5
CN550130,55,013,"Burnett County, WI",Aug-10(p),9.0
CN550150,55,015,"Calumet County, WI",Aug-10(p),6.0
CN550170,55,017,"Chippewa County, WI",Aug-10(p),6.8
CN550190,55,019,"Clark County, WI",Aug-10(p),8.7
CN550210,55,021,"Columbia County, WI",Aug-10(p),7.0
CN550230,55,023,"Crawford County, WI",Aug-10(p),8.6
PS550050,55,025,"Dane County, WI",Aug-10(p),5.4
PA550750,55,027,"Dodge County, WI",Aug-10(p),7.7
CN550290,55,029,"Door County, WI",Aug-10(p),7.8
CN550310,55,031,"Douglas County, WI",Aug-10(p),7.5
CN550330,55,033,"Dunn County, WI",Aug-10(p),6.5
CN550350,55,035,"Eau Claire County, WI",Aug-10(p),6.7
CN550370,55,037,"Florence County, WI",Aug-10(p),9.2
PA550500,55,039,"Fond du Lac County, WI",Aug-10(p),7.6
CN550410,55,041,"Forest County, WI",Aug-10(p),9.1
PA551300,55,043,"Grant County, WI",Aug-10(p),6.8
CN550450,55,045,"Green County, WI",Aug-10(p),7.2
CN550470,55,047,"Green Lake County, WI",Aug-10(p),7.7
CN550490,55,049,"Iowa County, WI",Aug-10(p),6.2
CN550510,55,051,"Iron County, WI",Aug-10(p),9.7
CN550530,55,053,"Jackson County, WI",Aug-10(p),7.5
PA550900,55,055,"Jefferson County, WI",Aug-10(p),8.2
CN550570,55,057,"Juneau County, WI",Aug-10(p),8.7
CN550590,55,059,"Kenosha County, WI",Aug-10(p),10.1
CN550610,55,061,"Kewaunee County, WI",Aug-10(p),7.3
CN550630,55,063,"La Crosse County, WI",Aug-10(p),6.0
CN550650,55,065,"Lafayette County, WI",Aug-10(p),6.4
CN550670,55,067,"Langlade County, WI",Aug-10(p),9.0
CN550690,55,069,"Lincoln County, WI",Aug-10(p),9.8
PA551050,55,071,"Manitowoc County, WI",Aug-10(p),7.9
PS550100,55,073,"Marathon County, WI",Aug-10(p),8.2
CN550750,55,075,"Marinette County, WI",Aug-10(p),9.9
CN550770,55,077,"Marquette County, WI",Aug-10(p),8.8
CN550780,55,078,"Menominee County, WI",Aug-10(p),20.3
PS550150,55,079,"Milwaukee County, WI",Aug-10(p),9.6
CN550810,55,081,"Monroe County, WI",Aug-10(p),6.4
CN550830,55,083,"Oconto County, WI",Aug-10(p),8.3
CN550850,55,085,"Oneida County, WI",Aug-10(p),8.2
PS550250,55,087,"Outagamie County, WI",Aug-10(p),7.3
PA550360,55,089,"Ozaukee County, WI",Aug-10(p),6.6
CN550910,55,091,"Pepin County, WI",Aug-10(p),6.1
CN550930,55,093,"Pierce County, WI",Aug-10(p),6.2
CN550950,55,095,"Polk County, WI",Aug-10(p),8.0
PA551100,55,097,"Portage County, WI",Aug-10(p),6.9
CN550990,55,099,"Price County, WI",Aug-10(p),8.3
CN551010,55,101,"Racine County, WI",Aug-10(p),9.4
CN551030,55,103,"Richland County, WI",Aug-10(p),7.0
PS550300,55,105,"Rock County, WI",Aug-10(p),10.2
CN551070,55,107,"Rusk County, WI",Aug-10(p),10.0
CN551090,55,109,"St. Croix County, WI",Aug-10(p),6.2
CN551110,55,111,"Sauk County, WI",Aug-10(p),6.7
CN551130,55,113,"Sawyer County, WI",Aug-10(p),8.0
CN551150,55,115,"Shawano County, WI",Aug-10(p),8.3
PA551150,55,117,"Sheboygan County, WI",Aug-10(p),7.7
CN551190,55,119,"Taylor County, WI",Aug-10(p),8.6
CN551210,55,121,"Trempealeau County, WI",Aug-10(p),6.0
CN551230,55,123,"Vernon County, WI",Aug-10(p),6.8
CN551250,55,125,"Vilas County, WI",Aug-10(p),7.6
PA550600,55,127,"Walworth County, WI",Aug-10(p),7.9
CN551290,55,129,"Washburn County, WI",Aug-10(p),8.3
PA550370,55,131,"Washington County, WI",Aug-10(p),7.0
CN551330,55,133,"Waukesha County, WI",Aug-10(p),6.9
CN551350,55,135,"Waupaca County, WI",Aug-10(p),8.0
CN551370,55,137,"Waushara County, WI",Aug-10(p),8.7
CN551390,55,139,"Winnebago County, WI",Aug-10(p),6.9
PA551200,55,141,"Wood County, WI",Aug-10(p),7.9
CN560010,56,001,"Albany County, WY",Aug-10(p),5.2
CN560030,56,003,"Big Horn County, WY",Aug-10(p),7.1
CN560050,56,005,"Campbell County, WY",Aug-10(p),5.3
CN560070,56,007,"Carbon County, WY",Aug-10(p),6.6
CN560090,56,009,"Converse County, WY",Aug-10(p),5.6
CN560110,56,011,"Crook County, WY",Aug-10(p),5.0
CN560130,56,013,"Fremont County, WY",Aug-10(p),7.7
CN560150,56,015,"Goshen County, WY",Aug-10(p),6.3
CN560170,56,017,"Hot Springs County, WY",Aug-10(p),5.1
